stm_sap_meld_ddt,stm_geo_mld,stm_equipm_soort_mld,stm_equipm_nr_mld,stm_prioriteit,stm_aanngeb_dd,stm_oorz_groep,stm_oorz_code,stm_contractgeb_gst,stm_techn_gst,stm_progfh_in_duur,stm_progfh_t_fh
1299158880000000000,531,WISSEL,10777062.0,2.0,1299110400000000000,TECHONV,218.0,13.0,S,64.0,16.0
1299169320000000000,525,WISSEL,10265680.0,4.0,1299110400000000000,ONR-DERD,150.0,9.0,B,91.0,48.0
1299226080000000000,63,SEIN,10143638.0,2.0,1299196800000000000,TECHONV,215.0,26.0,S,46.0,21.0
1299231060000000000,135,INTERCOM,10243794.0,5.0,1299196800000000000,TECHONV,218.0,11.0,T,61.0,28.0
1299246660000000000,203,DETECTREIN,10793179.0,4.0,1299196800000000000,TECHONV,218.0,34.0,S,31.0,16.0
1299255900000000000,588,HEKWERK,11138163.0,4.0,1299196800000000000,ONR-DERD,145.0,9.0,B,61.0,82.0
1299261600000000000,62,WISSEL,10120049.0,5.0,1299196800000000000,TECHONV,228.0,25.0,B,60.0,145.0
1299262140000000000,536,WISSEL,10101295.0,2.0,1299196800000000000,TECHONV,218.0,2.0,S,40.0,36.0
1299268860000000000,47,OVERWEG,10211305.0,5.0,1299196800000000000,ONR-RIB,135.0,28.0,S,250.0,353.0
1299271500000000000,536,WISSEL,10101300.0,2.0,1299196800000000000,TECHONV,215.0,2.0,S,60.0,52.0
1299302280000000000,555,WISSELSTEL,10038131.0,2.0,1299283200000000000,TECHONV,230.0,3.0,S,90.0,359.0
1299316740000000000,112,UPSTBP21TE,11135332.0,5.0,1299283200000000000,TECHONV,218.0,2.0,E,60.0,11.0
